Account ID,GSGM Key,Time,schoolCode,District ID,Unsdlea,Geoid,DistrictGeo,District,SchoolID,School,Transition,School Type,Category,Charter Type,IB Program,Chronically Failing,Greatest Gains Award,Highest Performing Award,Grade Range,Address,City,County,FIPS County Code,STATE,ZIP,Latitude,Longitude,Principal First Name,Principal Last Name,Principal,Email Address,Phone,College & Career Academy,Energy Pathway,STEM Certified,Learning Power Territory,Learning Power Coordinator,Learning Power Email,Coordinator Business Phone,Coordinator Cell Phone,Locale Code*,Locale*,Title I School*,GPC Customer,Workforce Development Region,Local Workforce Development Authority,CD Manager
S1160,6860111,Old,111686,686,3240,1303240,Lanier County,Lanier County,111,Lanier County Elementary School,,Elementary,Traditional,,No IB,No,No,No,03-05,92 S. Valdosta Rd,Lakeland,"Lanier, GA",13173,GA,31635,31.041018,-83.075269,Buffy,Holbrook,Jennifer Whilden,,229.482.3870,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1163,,Old,3050686,686,3240,1303240,Lanier County,Lanier County,3050,Lanier County Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-02,242 S Valdosta Rd,Lakeland,"Lanier, GA",13173,GA,31635,31.039724,-83.074783,Kevin,Moore,Kevin Moore,kmoore@lanier.k12.ga.us,229.482.3580,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1161,6860201,Old,201686,686,3240,1303240,Lanier County,Lanier County,201,Lanier County High School,,High,Traditional,,No IB,No,No,No,09-12,325 W Patten Ave ,Lakeland,"Lanier, GA",13173,GA,31635,31.037916,-83.07724,Howard,Akers,Howard Akers,hakers@lanier.k12.ga.us,229.482.3868,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1162,6860101,Old,101686,686,3240,1303240,Lanier County,Lanier County,101,Lanier County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,325 W Patten Ave ,Lakeland,"Lanier, GA",13173,GA,31635,31.037616,-83.07724,Reada,Hamm,Rhonda Rodgers,rrodgers@lanier.k12.ga.us,229.482.8247,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1105,,Old,197688,688,3270,1303270,Lee County,Lee County,197,Kinchafoonee Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-02,295 Leslie Hwy,Leesburg,"Lee, GA",13177,GA,31763,31.740222,-84.165591,Trina,Muse,Trina Muse,musetr@lee.k12.ga.us,229.903.2200,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,No,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S1176,6880103,Old,103688,688,3270,1303270,Lee County,Lee County,103,Lee County Elementary School,,Elementary,Traditional,,No IB,No,No,No,03-05,314 Lovers Lane Rd,Leesburg,"Lee, GA",13177,GA,31763,31.715326,-84.143155,Holly,Black,Holly Black,blackho@lee.k12.ga.us,229.903.2220,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,No,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S1180,,Old,187688,688,3270,1303270,Lee County,Lee County,187,Lee County Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-02,282 Magnolia Ave,Leesburg,"Lee, GA",13177,GA,31763,31.74012,-84.160518,Debbie,DeVane,Debbie DeVane,devanede@lee.k12.ga.us,229.903.2180,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,No,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S2095,6880393,Old,393688,688,3270,1303270,Lee County,Lee County,393,Twin Oaks Elementary,,Elementary,Traditional,,No IB,No,No,No,03-05,370 Leslie Hwy,Leesburg,"Lee, GA",13177,GA,31763,31.745679,-84.160977,Katie,Peppers,Katie Peppers,pepperska@lee.k12.ga.us,229.903.2240,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,No,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S1177,6880193,Old,193688,688,3270,1303270,Lee County,Lee County,193,Lee County High School,,High,Traditional,,No IB,No,No,No,09-12,1 Trojan Way,Leesburg,"Lee, GA",13177,GA,31763,31.730512,-84.156316,karen,hancock,karen hancock,hancockka@lee.k12.ga.us,229.903.2260,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,Yes,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S1182,6880209,Old,209688,688,3270,1303270,Lee County,Lee County,209,Lee High School 9th Grade Campus,,High,Traditional,,No IB,No,No,No,08-10,370 Leslie Hwy,Leesburg,"Lee, GA",13177,GA,31763,31.745979,-84.160977,Ginger,Lawrence,Ginger Lawrence,lawrencegi@lee.k12.ga.us,229.903.3590,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,Yes,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S1178,6880114,Old,114688,688,3270,1303270,Lee County,Lee County,114,Lee County Middle School East,,Middle,Traditional,,No IB,No,No,No,06-08,185 Firetower Rd,Leesburg,"Lee, GA",13177,GA,31763,31.738309,-84.153934,Kelli,Duke,Kelli Duke,dukeke@lee.k12.ga.us,229.903.3500,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,Yes,No,Southwest Georgia,Southwest Georgia,Scott Purvis
S1179,6880101,Old,101688,688,3270,1303270,Lee County,Lee County,101,Lee County Middle School West,,Middle,Traditional,,No IB,No,No,No,06-08,190 Smithville Rd N,Leesburg,"Lee, GA",13177,GA,31763,31.742093,-84.168902,John,Savelle,John Savelle,savekkejo@lee.k12.ga.us,229.903.2140,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,Yes,Southwest Georgia,Southwest Georgia,Scott Purvis
S274,6890180,Old,180689,689,3300,1303300,Liberty County,Liberty County,180,Button Gwinnett Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,635 Taylor Rd,Hinesville,"Liberty, GA",13179,GA,31313,31.858748,-81.601078,Delores,Crawford,Delores Crawford,dcrawford@liberty.k12.ga.us,912.876.0146,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,Yes,Yes,Coastal,Coastal,Jason Coley
S744,6890196,Old,196689,689,3300,1303300,Liberty County,Liberty County,196,Frank Long Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,920 Long Frasier Dr ,Hinesville,"Liberty, GA",13179,GA,31313,31.814987,-81.598749,Debra,Sukaratana,Debra Sukaratana,dsukaratana@liberty.k12.ga.us,912.368.3595,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,Yes,Yes,Coastal,Coastal,Jason Coley
S1077,6890189,Old,189689,689,3300,1303300,Liberty County,Liberty County,189,Joseph Martin Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,1000 Joseph Martin Rd,Hinesville,"Liberty, GA",13179,GA,31313,31.866545,-81.579686,Rebecca,Mock,Rebecca Mock,rmock@liberty.k12.ga.us,912.368.3114,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,Yes,Yes,Coastal,Coastal,Jason Coley
S1198,6890102,Old,102689,689,3300,1303300,Liberty County,Liberty County,102,Liberty Elementary School ,,Elementary,Traditional,,No IB,No,No,No,KK-05,600 Edgewater Dr ,Midway,"Liberty, GA",13179,GA,31320,31.806147,-81.452818,Chris,Anderson,Chris Anderson,cconley@liberty.k12.ga.us,912.884.3326,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1260,6890183,Old,183689,689,3300,1303300,Liberty County,Liberty County,183,Lyman Hall Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,1396 Shaw Rd,Hinesville,"Liberty, GA",13179,GA,31313,31.795279,-81.612835,Jason,Stickler,Jason Stickler,jstickler@liberty.k12.ga.us,912.368.3348,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,Yes,Yes,Coastal,Coastal,Jason Coley
S2016,6890194,Old,194689,689,3300,1303300,Liberty County,Liberty County,194,Taylors Creek Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,378 Airport Rd,Hinesville,"Liberty, GA",13179,GA,31313,31.809403,-81.648049,Brittney,Mobley,Brittney Mobley,bmobley@liberty.k12.ga.us,912.369.0378,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,Yes,Yes,Coastal,Coastal,Jason Coley
S2145,6890100,Old,100689,689,3300,1303300,Liberty County,Liberty County,100,Waldo Pafford Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,2550 15th St,Hinesville,"Liberty, GA",13179,GA,31313,31.81968,-81.653929,Valarie,Lawson,Valarie Lawson,vlawson@liberty.k12.ga.us,912.877.4188,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,41,Rural: Fringe,Yes,Yes,Coastal,Coastal,Jason Coley
S214,6890105,Old,105689,689,3300,1303300,Liberty County,Liberty County,105,Bradwell Institute,,High,Traditional,,No IB,No,No,No,09-12,100 Pafford St ,Hinesville,"Liberty, GA",13179,GA,31313,31.848766,-81.603862,Scott,Carrier,Toriano Gilbert,tgilbert@liberty.k12.ga.us,912.876.6121,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,No,Yes,Coastal,Coastal,Jason Coley
S1194,,Old,103689,689,3300,1303300,Liberty County,Liberty County,103,Liberty College & Career Academy,,High,Traditional,,No IB,No,No,No,09-12,245 Dorsey Road,Walthourville,"Liberty, GA",13180,GA,31333,31.811842,-81.640098,Karisa,Young,Karisa Young,kyoung@liberty.k12.ga.us,912.876.4904,Yes,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,41,Rural: Fringe,No,Yes,Coastal,Coastal,Jason Coley
S1195,6890192,Old,192689,689,3300,1303300,Liberty County,Liberty County,192,Liberty County High School,,High,Traditional,,No IB,No,Yes,No,09-12,3216 E Oglethorpe Hwy,Hinesville,"Liberty, GA",13179,GA,31313,31.848469,-81.545715,Stephanie,Woods,Stephanie Woods,swoods@liberty.k12.ga.us,912.876.4316,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,41,Rural: Fringe,No,Yes,Coastal,Coastal,Jason Coley
S1192,6890197,Old,197689,689,3300,1303300,Liberty County,Liberty County,197,Lewis Frasier Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,910 Long Frasier Dr,Hinesville,"Liberty, GA",13179,GA,31313,31.813892,-81.599237,Jermaine,Williams,Jermaine Williams,jwilliams@liberty.k12.ga.us,912.877.5367,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,Yes,No,Coastal,Coastal,Jason Coley
S1369,6890101,Old,101689,689,3300,1303300,Liberty County,Liberty County,101,Midway Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,425 Edgewater Dr ,Midway,"Liberty, GA",13179,GA,31320,31.80494,-81.452397,Debra,Frazier,Debra Frazier,dbfrazier@liberty.k12.ga.us,912.884.6677,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1880,6890195,Old,195689,689,3300,1303300,Liberty County,Liberty County,195,Snelson-Golden Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,465 Coates Rd,Hinesville,"Liberty, GA",13179,GA,31313,31.865179,-81.580615,Roland ,VanHorn,Roland  VanHorn,rvanhorn@liberty.k12.ga.us,912.877.3112,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,13,City: Small,Yes,Yes,Coastal,Coastal,Jason Coley
S1208,6900176,Old,176690,690,3330,1303330,Lincoln County,Lincoln County,176,Lincoln County Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,175 Rowland York Dr ,Lincolnton,"Lincoln, GA",13181,GA,30817,33.797098,-82.490616,Jeana,Aycock,Jeana Aycock,,706.359.3449,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,42,Rural: Distant,Yes,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S1209,6900110,Old,110690,690,3330,1303330,Lincoln County,Lincoln County,110,Lincoln County High School,,High,Traditional,,No IB,No,No,No,09-12,200 Charles Ward Elam Dr,Lincolnton,"Lincoln, GA",13181,GA,30817,33.790279,-82.488784,Howie,Gunby,Howie Gunby,hgunby@lcboe.us,706.359.3121,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,42,Rural: Distant,Yes,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S1210,6900101,Old,101690,690,3330,1303330,Lincoln County,Lincoln County,101,Lincoln County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,200 Charles Ward Elam Dr # B,Lincolnton,"Lincoln, GA",13181,GA,30817,33.790279,-82.488784,Patty,Arthur,Patty Arthur,parthur@lcboe.us,706.359.3069,No,No,No,East,Teresa Cobb,tacobb@southernco.com,706.739.1410,706.799.4264,42,Rural: Distant,Yes,Yes,Central Savannah River Area,East Central Georgia,Matt Forshee
S1871,,Old,100691,691,3360,1303360,Long County,Long County,100,Smiley Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-03,1530 Ga Highway 57,Ludowici,"Long, GA",13183,GA,31316,31.694598,-81.730466,Lisa,Long,Beverly Hill,bill@longcountyschools.org,912.545.2147,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S2146,6910214,Old,214691,691,3360,1303360,Long County,Long County,214,Walker Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,116 Main St. Ext. S.W.,Ludowici,"Long, GA",13183,GA,31316,31.702668,-81.739452,Shawn,Peek,Lisa Long,llong@longcountyschools.org,912.545.2069,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1235,6910205,Old,205691,691,3360,1303360,Long County,Long County,205,Long County High School,,High,Traditional,,No IB,No,No,No,09-12,1530 Ga Highway 57,Ludowici,"Long, GA",13183,GA,31316,31.694898,-81.730466,David,Edwards,Sherry Lester,slester@longcountyschools.org,912.545.2135,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1236,6910114,Old,114691,691,3360,1303360,Long County,Long County,114,Long County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,550 S McDonald St,Ludowici,"Long, GA",13183,GA,31316,31.706456,-81.740925,Heath,Crane,Heath Crane,hcrane@long.k12.ga.us,912.545.1234,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S425,6921050,Old,1050692,692,3390,1303390,Lowndes County,Lowndes County,1050,Clyattville Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,5386 Madison Hwy,Valdosta,"Lowndes, GA",13185,GA,31601,30.689641,-83.315338,Tenry,Berry,Tenry Berry,tenryberry@lowndes.k12.ga.us,229.559.7062,No,No,No,South,Denise James,shjames@southernco.com,,,42,Rural: Distant,Yes,No,Southern Georgia,Southern Georgia,Scott Purvis
S553,6920100,Old,100692,692,3390,1303390,Lowndes County,Lowndes County,100,Dewar Elementary ,,Elementary,Traditional,,No IB,No,Yes,No,PK-05,3539 Mount Zion Church Rd,Valdosta,"Lowndes, GA",13185,GA,31605,30.889752,-83.263408,Katie,Chappuis,Katie Chappuis,katiechappuis@lowndes.k12.ga.us,229.219.1370,No,No,No,South,Denise James,shjames@southernco.com,,,13,City: Small,No,No,Southern Georgia,Southern Georgia,Scott Purvis
S858,6920195,Old,195692,692,3390,1303390,Lowndes County,Lowndes County,195,Hahira Elementary School,,Elementary,Traditional,,No IB,No,Yes,No,PK-05,350 Claudia Dr,Hahira,"Lowndes, GA",13185,GA,31632,30.98854,-83.356756,Iris,Mathis,Iris Mathis,irismathis@lowndes.k12.ga.us,229.794.2626,No,No,No,South,Denise James,shjames@southernco.com,,,23,Suburb: Small,No,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1135,6924050,Old,4050692,692,3390,1303390,Lowndes County,Lowndes County,4050,Lake Park Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,604 W Marion Ave,Lake Park,"Lowndes, GA",13185,GA,31636,30.680064,-83.174983,Suzanne,Tanner,Suzanne Tanner,suzannetanner@lowndes.k12.ga.us,229.559.5153,No,No,No,South,Denise James,shjames@southernco.com,,,31,Town: Fringe,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1425,6920194,Old,194692,692,3390,1303390,Lowndes County,Lowndes County,194,Moulton-Branch Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,5725 Inner Perimeter Rd,Valdosta,"Lowndes, GA",13185,GA,31601,30.816653,-83.22927,Debbie,Brantley,Debbie Brantley,debrabrantley@lowndes.k12.ga.us,229.245.2294,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southern Georgia,Southern Georgia,Scott Purvis
S1638,6920211,Old,211692,692,3390,1303390,Lowndes County,Lowndes County,211,Pine Grove Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,4175 River Rd,Valdosta,"Lowndes, GA",13185,GA,31605,30.955413,-83.260089,Mickie,Jones,Mickie Jones,mickiefisher@lowndes.k12.ga.us,229.245.2297,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southern Georgia,Southern Georgia,Scott Purvis
S1830,7820615,Old,6157820615,7820615,3390,1303390,Lowndes County,State Charter Schools- Scintilla Charter Academy,615,Scintilla Charter Academy,,Elementary,Charter,State Charter,No IB,No,No,No,KK-05,2171 E Park Ave,Valdosta,"Lowndes, GA",13185,GA,31602,30.870021,-83.242369,,, ,,229.560.5334,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southern Georgia,Southern Georgia,Scott Purvis
S2215,6920111,Old,111692,692,3390,1303390,Lowndes County,Lowndes County,111,Westside Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,2470 James Rd,Valdosta,"Lowndes, GA",13185,GA,31601,30.821068,-83.331928,Elizabeth,Lind,Elizabeth Lind,bethlind@lowndes.k12.ga.us,229.245.2289,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,No,No,Southern Georgia,Southern Georgia,Scott Purvis
S1249,6925050,Old,5050692,692,3390,1303390,Lowndes County,Lowndes County,5050,Lowndes High School,,High,Traditional,,No IB,No,No,No,09-12,1606 Norman Dr,Valdosta,"Lowndes, GA",13185,GA,31601,30.8376,-83.3213,LeAnne,McCall,LeAnne McCall,leannemccall@lowndes.k12.ga.us,229.245.2260,No,No,No,South,Denise James,shjames@southernco.com,,,13,City: Small,No,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S859,6923050,Old,3050692,692,3390,1303390,Lowndes County,Lowndes County,3050,Hahira Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,101 S Nelson St,Hahira,"Lowndes, GA",13185,GA,31632,30.990646,-83.366825,Stacy,Dickey,Stacy Dickey,stacydickey@lowndes.k12.ga.us,229.794.2838,No,No,No,South,Denise James,shjames@southernco.com,,,23,Suburb: Small,No,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1250,6921052,Old,1052692,692,3390,1303390,Lowndes County,Lowndes County,1052,Lowndes Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,2379 Copeland Rd,Valdosta,"Lowndes, GA",13185,GA,31601,30.793268,-83.262366,Bill,Haskin,Bill Haskin,billhaskin@lowndes.k12.ga.us,229.245.2280,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1639,6920112,Old,112692,692,3390,1303390,Lowndes County,Lowndes County,112,Pine Grove Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,4159 River Rd,Valdosta,"Lowndes, GA",13185,GA,31605,30.958015,-83.26171,Ivy,Smith,Ivy Smith,ivysmith@lowndes.k12.ga.us,229.219.3234,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,No,No,Southern Georgia,Southern Georgia,Scott Purvis
S181,6930103,Old,103693,693,3420,1303420,Lumpkin County,Lumpkin County,103,Blackburn Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,45 Blackburn Rd,Dawsonville,"Lumpkin, GA",13187,GA,30534,34.454447,-84.024299,Linda,Parr,Betsy Green,,706.864.8180,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,41,Rural: Fringe,Yes,No,Georgia Mountains,Georgia Mountains,Rope Roberts
S1232,6930191,Old,191693,693,3420,1303420,Lumpkin County,Lumpkin County,191,Long Branch Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,4518 Highway 52 E,Dahlonega,"Lumpkin, GA",13187,GA,30533,34.522709,-83.918627,Jane,Mullinax,Jane Mullinax,jane.mullinax@lumpkinschools.com,706.864.5361,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,42,Rural: Distant,Yes,No,Georgia Mountains,Georgia Mountains,Rope Roberts
S1255,6932050,Old,2050693,693,3420,1303420,Lumpkin County,Lumpkin County,2050,Lumpkin County Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,153 School Dr,Dahlonega,"Lumpkin, GA",13187,GA,30533,34.543374,-83.9908,Jennifer,Moss,Jennifer Moss,don.landrum@lumpkinschools.com,706.864.3254,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,31,Town: Fringe,Yes,No,Georgia Mountains,Georgia Mountains,Rope Roberts
S1256,6930101,Old,101693,693,3420,1303420,Lumpkin County,Lumpkin County,101,Lumpkin County High School,,High,Traditional,,No IB,No,No,No,09-12,2001 Indian Dr,Dahlonega,"Lumpkin, GA",13187,GA,30533,34.555035,-84.001452,Rick,Conner,Billy Kirk,,706.864.6186,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,41,Rural: Fringe,No,No,Georgia Mountains,Georgia Mountains,Rope Roberts
S1257,6931050,Old,1050693,693,3420,1303420,Lumpkin County,Lumpkin County,1050,Lumpkin County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,152 School Dr,Dahlonega,"Lumpkin, GA",13187,GA,30533,34.543763,-83.990448,Chris,Froggatt,Matt Remillard,,706.864.6180,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,31,Town: Fringe,Yes,Yes,Georgia Mountains,Georgia Mountains,Rope Roberts
S1270,6940198,Old,198694,694,3450,1303450,Macon County,Macon County,198,Macon County Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,400 Ga Highway 128,Oglethorpe,"Macon, GA",13193,GA,31068,32.303256,-84.065653,Marcus,Barber,Marcus Barber,,478.472.6563,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,41,Rural: Fringe,Yes,No,River Valley,Middle Flint,Jim Lovett
S1271,6942060,Old,2060694,694,3450,1303450,Macon County,Macon County,2060,Macon County High School,,High,Traditional,,No IB,No,No,No,09-12,611 Vienna Rd,Montezuma,"Macon, GA",13193,GA,31063,32.291852,-84.019938,Nakia,Parks,Nakia Parks,,478.472.8579,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,32,Town: Distant,Yes,Yes,River Valley,Middle Flint,Jim Lovett
S1272,6940199,Old,199694,694,3450,1303450,Macon County,Macon County,199,Macon County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,615 Vienna Rd,Montezuma,"Macon, GA",13193,GA,31063,32.290536,-84.016001,Amanda,Gorham,Amanda Gorham,,478.472.7045,No,No,No,West,Kim Weaver,koweaver@southernco.com,706.321.3535,706.604.7118,32,Town: Distant,Yes,Yes,River Valley,Middle Flint,Jim Lovett
S436,6951050,Old,1050695,695,3480,1303480,Madison County,Madison County,1050,Colbert Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,255 Colbert School Rd ,Colbert,"Madison, GA",13195,GA,30628,34.03952,-83.227479,Christopher,Forrer,Christopher Forrer,cforrer@madison.k12.ga.us,706.788.2341,No,No,No,Northeast,Katie Weaver,,,,41,Rural: Fringe,Yes,No,Northeast Georgia,Northeast Georgia,Rope Roberts
S450,6952050,Old,2050695,695,3480,1303480,Madison County,Madison County,2050,Comer Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,565 Gholston St,Comer,"Madison, GA",13195,GA,30629,34.069302,-83.127923,Christine,Register,Christine Register,cregister@madison.k12.ga.us,706.783.2797,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,No,Northeast Georgia,Northeast Georgia,Rope Roberts
S522,6950195,Old,195695,695,3480,1303480,Madison County,Madison County,195,Danielsville Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,900 Madison St,Danielsville,"Madison, GA",13195,GA,30633,34.118376,-83.206399,Angie,Waggoner,Angie Waggoner,awaggoner@madison.k12.ga.us,706.795.2181,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,No,Northeast Georgia,Northeast Georgia,Rope Roberts
S978,6950101,Old,101695,695,3480,1303480,Madison County,Madison County,101,Hull-Sanford Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,9193 Fortson Store Rd ,Hull,"Madison, GA",13195,GA,30646,34.032623,-83.315905,Donna,Bulla,Donna Bulla,dbulla@madison.k12.ga.us,706.353.7888,No,No,No,Northeast,Katie Weaver,,,,41,Rural: Fringe,Yes,No,Northeast Georgia,Northeast Georgia,Rope Roberts
S986,6954050,Old,4050695,695,3480,1303480,Madison County,Madison County,4050,Ila Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,150 Sewell Mill Rd,Danielsville,"Madison, GA",13195,GA,30633,34.186027,-83.296132,Mandy ,Wommack,Mandy  Wommack,awommack@madison.k12.ga.us,706.789.3445,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,Yes,Northeast Georgia,Northeast Georgia,Rope Roberts
S730,7820613,Old,6137820613,7820613,3480,1303480,Madison County,State Charter Schools- Foothills Charter High School (Madison Campus),613,Foothills Charter High School (Central Office - Madison),,High,Charter,State Charter,No IB,No,No,No,09-12,600 Madison St,Danielsville,"Madison, GA",13195,GA,30633,34.118916,-83.210998,,, ,,706.795.2191,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,No,No,Northeast Georgia,Northeast Georgia,Rope Roberts
S1275,6955050,Old,5050695,695,3480,1303480,Madison County,Madison County,5050,Madison County High School,,High,Traditional,,No IB,No,No,No,09-12,600 Madison St,Danielsville,"Madison, GA",13195,GA,30633,34.111116,-83.210998,George,Bullock,George Bullock,georgebullock@madison.k12.ga.us,706.795.2197,Yes,No,Yes,Northeast,Katie Weaver,,,,42,Rural: Distant,No,No,Northeast Georgia,Northeast Georgia,Rope Roberts
